Order_ID,Date,City,Category,Product,Sales,Amount,Revenue,Total Quantity
ORD013204,2025-01-08,Pune,Sports,Football,16.0,2190894.08,731695.89,30345.0
ORD013220,2025-03-25,Bengaluru,Groceries,Wheat Flour,22.0,3043296.74,921733.12,30367.0
ORD013221,2025-01-21,Goa,Groceries,Wheat Flour,20.0,734663.4,212161.12,30387.0
ORD013227,2025-02-25,Vadodara,Beauty,Face Wash,3.0,109316.16,9687.81,30390.0
ORD013228,2025-01-21,Ahmedabad,Beauty,Lipstick,21.0,719164.74,64975.49,30411.0
ORD013245,2025-03-10,Nagpur,Beauty,Lipstick,4.0,184011.48,19676.43,30415.0
ORD013258,2025-01-28,Vijayawada,Sports,Football,21.0,904386.63,315145.41,30436.0
ORD013259,2025-02-02,Madurai,Electronics,Smart TV,15.0,286825.65,29802.13,30451.0
ORD013261,2025-01-05,Kanpur,Electronics,Smartphone,16.0,629537.12,155647.8,30467.0
ORD013267,2025-03-11,Delhi,Beauty,Moisturizer,13.0,855395.45,266895.11,30480.0
ORD013273,2025-01-27,Hubballi,Furniture,Bookshelf,25.0,2031914.25,382945.52,30505.0
ORD013274,2025-02-06,Visakhapatnam,Sports,Football,7.0,1044216.18,308156.24,30512.0
ORD013276,2025-02-08,Hubballi,Books,Dictionary,16.0,2013599.2,413717.59,30528.0
ORD013281,2025-02-17,Tirupati,Furniture,Chair,21.0,476754.6,41579.15,30549.0
ORD013293,2025-03-20,Gurugram,Books,Dictionary,22.0,555269.66,128656.25,30571.0
ORD013297,2025-03-28,Vadodara,Clothing,Jacket,13.0,1459915.47,195320.78,30584.0
ORD013302,2025-03-05,Visakhapatnam,Beauty,Lipstick,13.0,400259.08,55730.23,30597.0
ORD013303,2025-03-13,Patna,Groceries,Rice,20.0,1809914.0,549235.52,30617.0
ORD013304,2025-01-26,Ahmedabad,Electronics,Camera,7.0,910234.5,,30624.0
ORD013308,2025-01-04,Mangalore,Sports,Badminton Racket,12.0,759121.08,181898.45,30636.0
ORD013312,2025-03-02,Nashik,Sports,Cricket Bat,8.0,207842.4,52976.37,30644.0
ORD013315,2025-13-01,Indore,Appliances,Washing Machine,25.0,1734303.5,200348.26,30669.0
ORD013316,2025-03-25,Bengaluru,Books,Notebook,20.0,2504623.2,498830.6,30689.0
ORD013317,2025-02-27,Tirupati,Books,Exam Guide,4.0,560196.72,148750.18,30693.0
ORD013320,2025-03-02,Varanasi,Books,Exam Guide,10.0,1422481.1,164704.76,30703.0
ORD013323,2025-02-10,Thiruvananthapuram,Books,Notebook,15.0,768295.5,106411.77,30718.0
ORD013330,2025-02-17,Bhopal,Beauty,Moisturizer,19.0,1898373.41,422278.59,30737.0
ORD013332,2025-01-02,Mysuru,Sports,Football,13.0,857364.04,118265.45,30750.0
ORD013338,2025-01-16,Lucknow,Books,Exam Guide,18.0,2685162.6,434012.95,30768.0
ORD013339,2025-02-15,Bhopal,Sports,Football,11.0,1199795.85,384261.11,30779.0
ORD013346,2025-03-07,Mumbai,Appliances,Microwave,1.0,92628.77,13112.11,30780.0
ORD013353,2025-03-01,Mangalore,Furniture,Bed,20.0,1386788.0,112333.52,30800.0
ORD013355,2025-02-14,Surat,Books,Dictionary,19.0,2185963.49,200656.08,30819.0
ORD013358,2025-03-04,Kanpur,Clothing,Kurta,11.0,1331271.48,288743.86,30830.0
ORD013368,2025-02-25,Goa,Sports,Yoga Mat,9.0,1074719.79,140572.09,30839.0
ORD013378,2025-01-27,Ludhiana,Appliances,Air Conditioner,16.0,1893566.08,196167.94,30855.0
ORD013392,2025-02-25,Ahmedabad,Furniture,Wardrobe,5.0,26839.65,6957.66,30860.0
ORD013399,2025-02-01,Kanpur,Books,Notebook,12.0,1561832.76,329217.42,30872.0
ORD013401,2025-03-09,Gurugram,Appliances,Microwave,5.0,499531.35,53241.45,30877.0
ORD013412,2025-03-14,Chandigarh,Furniture,Bed,16.0,2150124.8,480665.76,30893.0
ORD013413,2025-01-04,Gurugram,Groceries,Tea Powder,18.0,2568226.68,789740.28,30911.0
ORD013416,2025-02-16,Hyderabad,Furniture,Bed,13.0,52257.27,6177.11,30924.0
ORD013426,2025-02-10,Nagpur,Clothing,Saree,8.0,923938.16,270766.63,30932.0
ORD013429,2025-02-23,Hubballi,Sports,Badminton Racket,18.0,836114.22,163912.31,30950.0
ORD013438,2025-02-09,Kochi,Electronics,Camera,2.0,181290.02,56144.18,30952.0
ORD013444,2025-02-10,Goa,Furniture,Chair,5.0,256517.0,38622.89,30957.0
ORD013445,2025-02-27,Kochi,Sports,Cricket Bat,3.0,97265.25,20704.84,30960.0
ORD013465,2025-02-27,Surat,Beauty,Moisturizer,19.0,181277.1,28237.63,30979.0
ORD013468,2025-03-14,Bhopal,Beauty,Lipstick,2.0,155760.66,33654.45,30981.0
ORD013472,2025-01-04,Indore,Appliances,Microwave,9.0,1070422.74,333141.89,30990.0
ORD013473,2025-01-25,Gurugram,Furniture,Sofa,21.0,914910.36,228694.96,31011.0
ORD013476,2025-02-25,Vadodara,Appliances,Mixer Grinder,20.0,2721998.2,316516.48,31031.0
ORD013499,2025-03-10,Guwahati,Books,Engineering Book,25.0,1245977.0,123353.92,31056.0
ORD013504,2025-01-23,Kanpur,Appliances,Air Conditioner,22.0,2597781.56,784697.0,31078.0
ORD013511,2025-02-19,Indore,Electronics,Camera,1.0,95112.13,15591.12,31079.0
ORD013513,2025-01-20,Chennai,Sports,Gym Gloves,13.0,147619.42,30975.6,31092.0
ORD013515,2025-03-03,Kanpur,Beauty,Face Wash,16.0,1234751.68,221239.25,31108.0
ORD013527,2025-02-10,Kanpur,Groceries,Rice,16.0,1520220.64,314135.94,31124.0
ORD013529,2025-02-23,Kolkata,Groceries,Cooking Oil,24.0,3377379.36,811508.27,31148.0
ORD013531,2025-02-08,Kanpur,Beauty,Lipstick,18.0,915291.0,201167.67,31166.0
ORD013535,2025-03-06,Vadodara,Sports,Gym Gloves,3.0,178015.41,37739.18,31169.0
ORD013542,2025-02-09,Mumbai,Groceries,Sugar,18.0,902847.78,143278.98,31187.0
ORD013547,2025-03-08,Bhopal,Appliances,Refrigerator,12.0,419904.24,125431.1,31199.0
ORD013549,2025-03-09,Patna,Books,Dictionary,15.0,1754860.95,565718.15,31214.0
ORD013550,2025-01-25,Pune,Appliances,Mixer Grinder,2.0,251486.5,77030.34,31216.0
ORD013551,2025-02-11,Ludhiana,Groceries,Tea Powder,21.0,2607381.21,363913.89,31237.0
ORD013560,2025-02-18,Goa,Beauty,Face Wash,22.0,2148108.6,412425.3,31259.0
ORD013562,2025-03-07,Chandigarh,Clothing,Shoes,17.0,2398375.3,287856.76,31276.0
ORD013568,2025-02-25,Tirupati,Electronics,Headphones,15.0,529577.1,74873.71,31291.0
ORD013569,2025-01-02,Coimbatore,Clothing,Shoes,14.0,1630931.12,440090.87,31305.0
ORD013575,2025-03-26,Goa,Electronics,Laptop,25.0,304871.75,31063.7,31330.0
ORD013576,2025-01-15,Nagpur,Electronics,Laptop,24.0,2431137.6,828277.99,31354.0
ORD013579,2025-03-10,Madurai,Groceries,Wheat Flour,6.0,94180.02,25485.36,31360.0
ORD013580,2025-03-08,Nagpur,Beauty,Face Wash,24.0,3187982.16,1044603.36,31384.0
ORD013591,2025-02-28,Lucknow,Electronics,Laptop,23.0,1670357.52,134179.13,31407.0
ORD013594,2025-03-12,Thiruvananthapuram,Books,Exam Guide,3.0,263159.28,78626.83,31410.0
ORD013600,2025-02-16,Gurugram,Clothing,Jeans,20.0,459473.2,138892.44,31430.0
ORD013610,2025-02-13,Ludhiana,Clothing,Shoes,19.0,1089896.81,326494.0,31449.0
ORD013613,2025-02-08,Kanpur,Books,Novel,7.0,684552.26,172005.24,31456.0
ORD013614,2025-02-23,Surat,Sports,Gym Gloves,8.0,1194452.16,144989.47,31464.0
ORD013617,2025-03-05,Hubballi,Clothing,Saree,10.0,1036232.8,198113.44,31474.0
ORD013621,2025-02-14,Visakhapatnam,Groceries,Wheat Flour,23.0,2750477.08,513162.43,31497.0
ORD013623,2025-01-28,Hubballi,Electronics,Smart TV,17.0,1669734.73,304018.65,31514.0
ORD013644,2025-02-01,Tirupati,Groceries,Sugar,20.0,2600312.6,762000.82,31534.0
ORD013652,2025-02-20,Bhopal,Sports,Football,6.0,748128.06,151841.88,31540.0
ORD013654,2025-03-16,Ahmedabad,Beauty,Shampoo,14.0,160919.22,13518.98,31554.0
ORD013655,2025-03-10,Thiruvananthapuram,Books,Engineering Book,5.0,41851.1,14523.33,31559.0
ORD013658,2025-01-26,Noida,Appliances,Refrigerator,12.0,1607738.4,198254.15,31571.0
ORD013660,2025-03-10,Mangalore,Sports,Badminton Racket,3.0,209389.47,28984.77,31574.0
ORD013679,2025-03-13,Bhopal,Sports,Gym Gloves,19.0,358111.24,38035.28,31593.0
ORD013681,2025-02-26,Ahmedabad,Electronics,Laptop,1.0,20705.33,2689.78,31594.0
ORD013686,2025-02-11,Coimbatore,Sports,Badminton Racket,2.0,118827.9,36345.74,31596.0
ORD013691,2025-03-12,Mumbai,Appliances,Microwave,9.0,614729.79,172196.31,31605.0
ORD013698,2025-01-04,Agra,Clothing,Jacket,21.0,2244727.59,455150.11,31626.0
ORD013699,2025-03-16,Goa,Clothing,Kurta,20.0,552698.2,142832.27,31646.0
ORD013701,2025-02-20,Nashik,Clothing,Shoes,6.0,501810.3,66949.26,31652.0
ORD013705,2025-03-02,Tirupati,Beauty,Moisturizer,21.0,2187390.45,256117.29,31673.0
ORD013712,2025-01-24,Indore,Electronics,Camera,24.0,1900982.16,353864.69,31697.0
ORD013725,2025-01-17,Nagpur,Appliances,Refrigerator,22.0,495076.34,152094.57,31719.0
ORD013733,2025-02-20,Vijayawada,Appliances,Microwave,11.0,536903.29,50526.14,31730.0
ORD013735,2025-01-21,Kolkata,Groceries,Cooking Oil,23.0,2835131.57,861138.32,31753.0
ORD013741,2025-01-21,Chandigarh,Clothing,Kurta,16.0,572235.84,200133.02,31769.0
ORD013747,2025-03-09,Kolkata,Beauty,Perfume,16.0,2118321.6,413589.67,31785.0
ORD013758,2025-01-06,Pune,Electronics,Smart Watch,10.0,1085632.8,139305.07,31795.0
ORD013763,2025-03-13,Visakhapatnam,Appliances,Washing Machine,8.0,435535.36,74765.78,31803.0
ORD013773,2025-02-13,Jaipur,Electronics,Camera,10.0,1427904.8,388188.76,31813.0
ORD013774,2025-03-09,Surat,Books,Novel,19.0,784803.93,234742.68,31832.0
ORD013776,2025-03-06,Kolkata,Sports,Cricket Bat,22.0,108863.92,13815.83,31854.0
ORD013782,2025-02-11,Jaipur,Groceries,Sugar,5.0,609781.45,109391.34,31859.0
ORD013785,2025-01-18,Madurai,Books,Dictionary,10.0,341315.7,98700.44,31869.0
ORD013793,2025-01-01,Lucknow,Groceries,Wheat Flour,3.0,279761.58,87187.53,31872.0
ORD013795,2025-02-06,Mysuru,Electronics,Smartphone,23.0,1977085.75,199778.08,31895.0
ORD013803,2025-02-24,Vijayawada,Beauty,Lipstick,22.0,86865.46,19434.83,31917.0
ORD013815,2025-03-21,Nagpur,Clothing,Kurta,11.0,1060131.05,225042.68,31928.0
ORD013822,2025-03-15,Gurugram,Clothing,Jeans,19.0,1993066.37,354061.0,31947.0
ORD013826,2025-01-17,Chennai,Clothing,Saree,4.0,12037.96,2784.18,31951.0
ORD013827,2025-03-14,Varanasi,Furniture,Dining Table,21.0,2043099.45,363166.55,31972.0
ORD013830,2025-01-31,Chennai,Electronics,Smartphone,15.0,1877300.85,375874.36,31987.0
ORD013831,2025-03-13,Surat,Books,Notebook,16.0,314528.48,80863.53,32003.0
ORD013833,2025-03-03,Patna,Clothing,Saree,25.0,2810096.0,563120.93,32028.0
ORD013840,2025-02-10,Chennai,Books,Dictionary,13.0,1405439.62,295718.82,32041.0
ORD013847,2025-02-28,Mysuru,Sports,Badminton Racket,2.0,131944.5,28181.97,32043.0
ORD013848,2025-03-23,Nashik,Furniture,Chair,24.0,3440839.92,341796.6,32067.0
ORD013854,2025-01-30,Ahmedabad,Electronics,Smartphone,22.0,1589362.72,464467.88,32089.0
ORD013856,2025-01-09,Thiruvananthapuram,Sports,Yoga Mat,25.0,1693595.25,181148.15,32114.0
ORD013858,2025-02-23,Mangalore,Clothing,Shoes,3.0,212454.21,33156.84,32117.0
ORD013879,2025-03-27,Surat,Books,Exam Guide,10.0,311341.2,32324.66,32127.0
ORD013880,2025-01-12,Thiruvananthapuram,Beauty,Face Wash,22.0,1238871.48,105069.88,32149.0
ORD013882,2025-01-28,Ahmedabad,Furniture,Chair,20.0,1617929.8,175371.73,32169.0
ORD013892,2025-02-11,Chennai,Sports,Yoga Mat,14.0,894714.8,299938.53,32183.0
ORD013893,2025-01-22,Goa,Books,Notebook,19.0,165555.36,39782.48,32202.0
ORD013902,2025-02-03,Kochi,Electronics,Tablet,19.0,1834088.62,439694.1,32221.0
ORD013915,2025-02-07,Mangalore,Electronics,Smartphone,13.0,854440.6,166256.47,32234.0
ORD013918,2025-03-04,Madurai,Furniture,Bookshelf,4.0,578674.08,166392.59,32238.0
ORD013921,2025-02-20,Agra,Furniture,Dining Table,17.0,1591592.7,325141.61,32255.0
ORD013922,2025-03-20,Bhopal,Groceries,Cooking Oil,18.0,1468042.2,311464.17,32273.0
ORD013924,2025-02-20,Bengaluru,Electronics,Tablet,23.0,2691843.18,633609.74,32296.0
ORD013928,2025-01-28,Agra,Sports,Badminton Racket,18.0,1444869.72,159696.96,32314.0
ORD013930,2025-02-02,Indore,Groceries,Sugar,9.0,1290323.34,260131.17,32323.0
ORD013931,2025-03-30,Chandigarh,Appliances,Washing Machine,22.0,2524454.9,472566.6,32345.0
ORD013939,2025-01-31,Ahmedabad,Beauty,Moisturizer,2.0,132361.94,35367.29,32347.0
ORD013941,2025-02-04,Kochi,Electronics,Camera,22.0,1597305.16,207561.36,32369.0
ORD013942,2025-01-18,Agra,Appliances,Mixer Grinder,25.0,1354715.75,223921.62,32394.0
ORD013948,2025-01-27,Jaipur,Books,Dictionary,25.0,1939014.25,281771.51,32419.0
ORD013949,2025-01-10,Patna,Clothing,Jacket,21.0,1955567.46,601575.46,32440.0
ORD013955,2025-02-23,Indore,Sports,Gym Gloves,17.0,29623.01,4001.82,32457.0
ORD013957,2025-02-26,Noida,Books,Exam Guide,15.0,1496187.45,337792.72,32472.0
ORD013966,2025-01-14,Visakhapatnam,Groceries,Tea Powder,5.0,242783.9,23429.44,32477.0
ORD013969,2025-01-26,Patna,Beauty,Moisturizer,15.0,491940.9,157757.45,32492.0
ORD013990,2025-03-07,Lucknow,Appliances,Microwave,21.0,2171003.31,599465.83,32513.0
ORD014016,2025-01-19,Vadodara,Groceries,Rice,25.0,2655441.75,799789.66,32538.0
ORD014022,2025-03-21,Bengaluru,Groceries,Milk,25.0,636762.75,183133.32,32563.0
ORD014023,2025-01-03,Bengaluru,Books,Dictionary,11.0,1617108.24,325159.79,32574.0
ORD014028,2025-03-09,Pune,Groceries,Tea Powder,13.0,706034.55,105884.07,32587.0
ORD014029,2025-03-23,Lucknow,Appliances,Washing Machine,20.0,826663.0,271705.2,32607.0
ORD014040,2025-02-10,Guwahati,Appliances,Air Conditioner,21.0,284881.59,30359.7,32628.0
ORD014065,2025-01-22,Mysuru,Appliances,Refrigerator,3.0,108813.84,17029.4,32631.0
ORD014070,2025-02-22,Kochi,Groceries,Tea Powder,21.0,1769093.55,323419.95,32652.0
ORD014076,2025-03-28,Nagpur,Furniture,Wardrobe,1.0,89633.32,11760.04,32653.0
ORD014077,2025-03-29,Mangalore,Sports,Football,11.0,1248600.1,397008.94,32664.0
ORD014078,2025-01-08,Thiruvananthapuram,Beauty,Moisturizer,18.0,2449891.62,807587.92,32682.0
ORD014082,2025-03-02,Nashik,Electronics,Smart TV,3.0,97189.59,23187.42,32685.0
ORD014084,2025-03-20,Bhopal,Books,Notebook,24.0,927357.84,174513.09,32709.0
ORD014089,2025-01-07,Varanasi,Books,Engineering Book,22.0,2256015.74,517357.74,32731.0
ORD014098,2025-02-25,Delhi,Clothing,Saree,7.0,160904.17,22158.51,32738.0
ORD014104,2025-02-12,Bengaluru,Sports,Yoga Mat,18.0,1024124.04,137581.3,32756.0
ORD014106,2025-01-20,Hubballi,Appliances,Mixer Grinder,6.0,728371.5,206794.55,32762.0
ORD014108,2025-01-26,Thiruvananthapuram,Sports,Yoga Mat,18.0,1571494.86,465348.67,32780.0
ORD014109,2025-03-10,Kochi,Electronics,Tablet,20.0,1240309.8,149932.54,32800.0
ORD014114,2025-03-29,Varanasi,Sports,Badminton Racket,18.0,1023341.58,87482.87,32818.0
ORD014117,2025-02-19,Chandigarh,Books,Exam Guide,6.0,817530.12,150973.21,32824.0
ORD014119,2025-01-05,Tirupati,Books,Novel,16.0,150330.08,22567.34,32840.0
ORD014123,2025-01-27,Mumbai,Beauty,Shampoo,25.0,2229781.75,220355.42,32865.0
ORD014127,2025-02-14,Coimbatore,Appliances,Microwave,8.0,181023.12,22168.33,32873.0
ORD014135,2025-01-19,Mysuru,Sports,Badminton Racket,5.0,29955.9,5582.01,32878.0
ORD014136,2025-02-07,Chandigarh,Books,Exam Guide,19.0,2252856.6,261955.79,32897.0
ORD014138,2025-02-02,Mysuru,Appliances,Mixer Grinder,15.0,2073660.0,387966.44,32912.0
ORD014139,2025-01-20,Kolkata,Electronics,Headphones,21.0,1289266.44,366589.79,32933.0
ORD014143,2025-03-31,Hubballi,Beauty,Lipstick,17.0,1279626.72,383330.01,32950.0
ORD014144,2025-02-16,Bhopal,Electronics,Tablet,21.0,1425782.4,312541.62,32971.0
ORD014151,2025-01-06,Indore,Appliances,Mixer Grinder,10.0,294368.1,52871.37,32981.0
ORD014153,2025-03-27,Chennai,Clothing,Jacket,25.0,1573437.25,443014.04,33006.0
ORD014167,2025-03-30,Visakhapatnam,Sports,Badminton Racket,11.0,278642.54,50566.9,33017.0
ORD014170,2025-03-10,Indore,Books,Novel,17.0,1217798.74,383306.4,33034.0
ORD014173,2025-03-14,Hubballi,Appliances,Mixer Grinder,20.0,1977804.4,286273.23,33054.0
ORD014175,2025-03-06,Jaipur,Electronics,Headphones,12.0,1213681.08,352953.6,33066.0
ORD014176,2025-01-01,Bengaluru,Electronics,Smartphone,19.0,1600104.19,465508.37,33085.0
ORD014190,2025-01-03,Visakhapatnam,Clothing,T-Shirt,24.0,3588045.84,796600.47,33109.0
ORD014205,2025-01-02,Tirupati,Books,Notebook,9.0,1114862.31,229351.95,33118.0
ORD014206,2025-01-09,Thiruvananthapuram,Clothing,Shoes,21.0,2452470.72,851925.25,33139.0
ORD014213,2025-02-09,Ahmedabad,Furniture,Wardrobe,4.0,64381.8,7592.64,33143.0
ORD014214,2025-02-06,Lucknow,Books,Notebook,14.0,1295017.5,143873.07,33157.0
ORD014217,2025-01-29,Kolkata,Furniture,Bed,17.0,2487227.84,259345.24,33174.0
ORD014223,2025-02-09,Mangalore,Books,Engineering Book,12.0,926077.68,292406.02,33186.0
ORD014234,2025-03-16,Chennai,,Moisturizer,10.0,345554.8,113605.59,33196.0
ORD014244,2025-01-11,Mysuru,Clothing,Jeans,4.0,353279.8,120328.83,33200.0
ORD014249,2025-02-01,Jaipur,Electronics,Smart Watch,17.0,1505211.96,159273.19,33217.0
ORD014259,2025-03-01,Guwahati,Appliances,Refrigerator,12.0,1755921.48,449398.01,33229.0
ORD014262,2025-01-27,Ludhiana,Sports,Yoga Mat,20.0,1449623.6,288989.33,33249.0
ORD014268,2025-02-24,Nagpur,Beauty,Moisturizer,1.0,23175.43,6326.12,33250.0
ORD014271,2025-02-24,Visakhapatnam,Books,Engineering Book,8.0,787648.8,117453.13,33258.0
ORD014282,2025-01-04,Kolkata,Electronics,Laptop,,2634870.72,502723.12,33282.0
ORD014283,2025-02-11,Chennai,Sports,Badminton Racket,13.0,1700933.52,370365.71,33295.0
ORD014284,2025-02-06,Thiruvananthapuram,Groceries,Milk,22.0,1414259.22,204322.69,33317.0
ORD014285,2025-03-03,Noida,Furniture,Wardrobe,19.0,486510.39,164672.48,33336.0
ORD014301,2025-02-07,Nagpur,Clothing,Jacket,14.0,585250.26,96564.86,33350.0
ORD014302,2025-02-21,Coimbatore,Books,Dictionary,17.0,1437357.31,141911.76,33367.0
ORD014304,2025-02-22,Thiruvananthapuram,Clothing,T-Shirt,11.0,1594654.27,455130.39,33378.0
ORD014305,2025-01-27,Guwahati,Books,Exam Guide,14.0,653807.98,173925.52,33392.0
ORD014306,2025-03-20,Delhi,Books,Engineering Book,7.0,1007714.05,272274.18,33399.0
ORD014308,2025-02-28,Visakhapatnam,Clothing,Saree,21.0,1941451.89,209203.62,33420.0
ORD014325,2025-02-05,Surat,Electronics,Camera,5.0,203814.15,53771.99,33425.0
ORD014327,2025-01-16,Indore,Furniture,Chair,1.0,116883.47,17853.11,33426.0
ORD014333,2025-03-24,Tirupati,Books,Notebook,13.0,1898056.29,405047.65,33439.0
ORD014336,2025-01-27,Agra,Groceries,Sugar,3.0,83752.02,20971.11,33442.0
ORD014337,2025-02-22,Mysuru,Groceries,Milk,16.0,2038976.8,167065.34,33458.0
ORD014343,2025-01-25,Kolkata,Clothing,Kurta,7.0,67549.02,18197.13,33465.0
ORD014351,2025-03-10,Madurai,Beauty,Shampoo,12.0,1655745.72,254267.34,33477.0
ORD014352,2025-02-21,Hyderabad,Groceries,Cooking Oil,9.0,1003801.95,172159.62,33486.0
ORD014362,2025-01-19,Kanpur,Groceries,Cooking Oil,24.0,3470213.76,502080.35,33510.0
ORD014368,2025-01-25,Chennai,Furniture,Dining Table,7.0,754668.04,171586.55,33517.0
ORD014369,2025-03-30,Indore,Groceries,Wheat Flour,7.0,978580.4,192424.9,33524.0
ORD014377,2025-03-03,Kochi,Sports,Yoga Mat,22.0,1641390.3,184369.0,33546.0
ORD014384,2025-03-12,Vadodara,Clothing,Kurta,13.0,1928518.67,610517.34,33559.0
ORD014388,2025-02-17,Indore,Sports,Football,1.0,27378.76,4319.62,33560.0
ORD014398,2025-03-13,Visakhapatnam,Electronics,Camera,20.0,2521443.0,232873.64,33580.0
ORD014402,2025-03-21,Bengaluru,Beauty,Shampoo,11.0,1107323.58,93934.91,33591.0
ORD014408,2025-01-26,Hyderabad,Furniture,Wardrobe,4.0,472376.88,51558.12,33595.0
ORD014413,2025-03-11,Tirupati,Clothing,Jacket,24.0,1966687.44,214237.78,33619.0
ORD014430,2025-03-19,Kolkata,Furniture,Bookshelf,15.0,1814403.0,188813.83,33634.0
ORD014434,2025-03-30,Madurai,Beauty,Face Wash,8.0,142659.84,45526.11,33642.0
ORD014436,2025-01-31,Mangalore,Sports,Yoga Mat,4.0,513049.76,89423.75,33646.0
ORD014440,2025-01-08,Bhopal,Furniture,Chair,17.0,2516249.9,308791.82,33663.0
ORD014441,2025-02-16,Vijayawada,Appliances,Microwave,7.0,335245.47,56984.3,33670.0
ORD014454,2025-03-17,Vijayawada,Beauty,Face Wash,23.0,1393411.99,240825.06,33693.0
ORD014456,2025-03-25,Goa,Sports,Yoga Mat,14.0,130741.8,12115.08,33707.0
ORD014461,2025-03-07,Goa,Groceries,Milk,9.0,4725.63,883.38,33716.0
ORD014470,2025-01-24,Chennai,Electronics,Laptop,2.0,67189.98,7893.07,33718.0
ORD014477,2025-03-15,Mumbai,Books,Dictionary,4.0,48774.6,13278.0,33722.0
ORD014482,2025-02-19,Hyderabad,Furniture,Wardrobe,1.0,110683.09,31942.01,33723.0
ORD014490,2025-02-28,Delhi,Electronics,Camera,4.0,574142.04,103943.04,33727.0
ORD014496,2025-01-27,Nagpur,Clothing,Shoes,25.0,1075056.5,125664.72,33752.0
ORD014506,2025-01-05,Jaipur,Appliances,Microwave,24.0,846667.68,232509.32,33776.0
ORD014507,2025-02-03,Vadodara,Furniture,Bookshelf,3.0,152167.17,49298.52,33779.0
ORD014510,2025-01-26,Noida,Beauty,Moisturizer,13.0,747004.44,139169.75,33792.0
ORD014515,2025-02-20,Ludhiana,Electronics,Smartphone,22.0,2370262.62,275426.43,33814.0
ORD014518,2025-01-21,Kolkata,Electronics,Smart TV,24.0,1048493.52,330919.69,33838.0
ORD014519,2025-02-02,Mysuru,Furniture,Sofa,17.0,1208409.47,183837.8,33855.0
ORD014521,2025-02-19,Bhopal,Groceries,Rice,3.0,363432.24,65342.66,33858.0
ORD014531,2025-03-08,Agra,Furniture,Wardrobe,6.0,856287.9,185937.28,33864.0
ORD014532,2025-01-03,Surat,Clothing,T-Shirt,7.0,245859.95,20220.48,33871.0
ORD014540,2025-01-17,Bhopal,Furniture,Chair,20.0,1127946.8,210852.25,33891.0
ORD014545,2025-02-17,Ludhiana,Furniture,Bookshelf,10.0,929107.7,123913.14,33901.0
ORD014550,2025-03-08,Guwahati,Electronics,Laptop,6.0,155630.28,16447.07,33907.0
ORD014551,2025-01-06,Nagpur,Furniture,Sofa,11.0,399651.67,61173.9,33918.0
ORD014554,2025-02-20,Noida,Sports,Gym Gloves,19.0,2216434.74,388547.91,33937.0
ORD014563,2025-02-28,Chennai,Clothing,T-Shirt,3.0,315514.44,48492.93,33940.0
ORD014564,2025-02-10,Noida,Groceries,Milk,15.0,499360.8,47722.21,33955.0
ORD014566,2025-03-31,Kochi,Beauty,Moisturizer,8.0,579492.24,107211.48,33963.0
ORD014567,2025-02-02,Mangalore,Appliances,Microwave,12.0,210236.88,37647.21,33975.0
ORD014572,2025-01-07,Agra,Books,Novel,21.0,663298.23,66180.81,33996.0
ORD014575,2025-01-16,Kochi,Sports,Yoga Mat,21.0,810395.88,234530.71,34017.0
ORD014577,2025-03-26,Chandigarh,Appliances,Microwave,4.0,375969.52,63793.44,34021.0
ORD014583,2025-01-02,Goa,Beauty,Shampoo,9.0,597704.13,187731.06,34030.0
ORD014594,2025-01-14,Hyderabad,Clothing,Shoes,17.0,341108.4,89682.61,34047.0
ORD014596,2025-03-07,Chandigarh,Furniture,Sofa,1.0,132938.55,36156.07,34048.0
ORD014609,2025-01-19,Bengaluru,Appliances,Washing Machine,13.0,248329.77,37577.52,34061.0
ORD014611,2025-03-02,Kolkata,Appliances,Washing Machine,16.0,1985157.44,219780.48,34077.0
ORD014619,2025-03-09,Pune,Clothing,Saree,15.0,91156.95,29686.56,34092.0
ORD014626,2025-03-26,Goa,Groceries,Wheat Flour,9.0,156851.28,41940.58,34101.0
ORD014636,2025-01-23,Mysuru,Sports,Badminton Racket,22.0,907542.68,160337.44,34123.0
ORD014644,2025-01-26,Ludhiana,Books,Exam Guide,17.0,1501039.14,376390.37,34140.0
ORD014648,2025-01-11,Madurai,Groceries,Milk,16.0,847129.44,126340.61,34156.0
ORD014651,2025-01-02,,Furniture,Bookshelf,24.0,2883217.92,914920.88,34180.0
ORD014659,2025-01-21,Chandigarh,Groceries,Rice,15.0,437983.2,92438.03,34195.0
ORD014664,2025-02-05,Nagpur,Books,Notebook,6.0,725603.4,171684.22,34201.0
ORD014668,2025-01-10,Vijayawada,Beauty,Lipstick,3.0,247112.01,34971.59,34204.0
ORD014675,2025-02-26,Bhopal,Appliances,Microwave,24.0,3432375.6,444281.56,34228.0
ORD014682,2025-03-15,Goa,Beauty,Face Wash,13.0,1625693.81,246509.84,34241.0
ORD014687,2025-03-08,Kolkata,Electronics,Headphones,2.0,289515.82,84858.77,34243.0
ORD014688,2025-02-12,Patna,Groceries,Sugar,7.0,149452.1,45966.02,34250.0
ORD014690,2025-01-19,Bhopal,Appliances,Mixer Grinder,20.0,2203405.4,600700.07,34270.0
ORD014706,2025-01-08,Ahmedabad,Clothing,T-Shirt,14.0,1898288.14,288971.3,34284.0
ORD014708,2025-02-18,Bhopal,Appliances,Washing Machine,21.0,1318153.2,181270.63,34305.0
ORD014714,2025-01-31,Guwahati,Furniture,Sofa,23.0,725886.67,111678.75,34328.0
