Order_ID,Date,City,Category,Product,Sales,Amount,Revenue
ORD010206,2025-05-01,Nashik,Books,Engineering Book,5,713235.1,148987.89
ORD010207,2025-03-19,Goa,Electronics,Smart Watch,23,1535409.62,314332.0
ORD010208,2025-08-16,Chandigarh,Sports,Yoga Mat,25,3724609.75,691704.4
ORD010209,2025-02-01,Visakhapatnam,Groceries,Milk,17,1776388.65,519412.41
ORD010210,2026-02-08,Visakhapatnam,Furniture,Bookshelf,23,125734.79,28024.93
ORD010211,2025-02-04,Ahmedabad,Beauty,Face Wash,23,1006305.66,186163.75
ORD010212,2025-11-05,Kanpur,Sports,Gym Gloves,4,86132.12,8405.97
ORD010213,2025-08-29,Vijayawada,Beauty,Perfume,3,217558.65,47551.79
ORD010214,2026-01-18,Chandigarh,Electronics,Camera,17,614079.78,164976.17
ORD010215,2025-11-30,Delhi,Books,Engineering Book,3,347368.17,51731.45
ORD010216,2025-06-16,Gurugram,Beauty,Face Wash,3,111128.04,12913.09
ORD010217,2025-04-27,Guwahati,Furniture,Bookshelf,7,266861.84,84851.56
ORD010218,2026-03-29,Bengaluru,Electronics,Smart Watch,10,1020700.2,346418.6
ORD010219,2025-12-09,Mangalore,Sports,Football,21,2898512.61,675699.52
ORD010220,2025-02-11,Ludhiana,Beauty,Perfume,1,51605.53,15109.11
ORD010221,2025-07-13,Kanpur,Books,Exam Guide,10,5963.1,1962.3
ORD010222,2026-04-25,Ahmedabad,Furniture,Sofa,2,130540.32,34636.96
ORD010223,2025-07-12,Mysuru,Furniture,Wardrobe,24,1827706.56,179802.61
ORD010224,2025-08-09,Indore,Furniture,Wardrobe,23,514335.89,137828.21
ORD010225,2025-01-09,Chandigarh,Beauty,Perfume,13,1508762.58,242478.7
ORD010226,2025-01-30,Ahmedabad,Furniture,Wardrobe,18,1295805.24,230696.36
ORD010227,2025-02-08,Surat,Groceries,Cooking Oil,25,2675390.0,491980.23
ORD010228,2026-02-28,Ahmedabad,Clothing,Jacket,10,249923.3,64572.81
ORD010229,2025-02-02,Madurai,Sports,Cricket Bat,20,2030666.6,233966.73
ORD010230,2025-11-17,Ahmedabad,Beauty,Perfume,5,61002.35,15626.61
ORD010231,2025-07-17,Tirupati,Groceries,Wheat Flour,15,466534.05,43005.61
ORD010232,2025-09-16,Ludhiana,Electronics,Smart Watch,21,504881.58,167295.03
ORD010233,2025-08-25,Mysuru,Books,Dictionary,15,512318.85,143708.89
ORD010234,2026-03-15,Vadodara,Beauty,Shampoo,21,325902.99,74477.02
ORD010235,2025-06-22,Jaipur,Appliances,Microwave,2,143732.44,49081.38
ORD010236,2025-12-22,Indore,Appliances,Refrigerator,16,925609.6,220099.22
ORD010237,2026-03-30,Ludhiana,Furniture,Dining Table,1,140197.58,30616.92
ORD010238,2025-07-11,Mangalore,Appliances,Microwave,5,535714.35,62403.55
ORD010239,2026-03-20,Agra,Beauty,Face Wash,5,127217.45,21894.54
ORD010240,2025-03-17,Chennai,Furniture,Chair,8,903052.0,251799.22
ORD010241,2025-04-19,Madurai,Beauty,Face Wash,25,1618331.5,176895.44
ORD010242,2026-04-04,Bhopal,Groceries,Sugar,1,52233.23,5582.46
ORD010243,2025-09-10,Ahmedabad,Groceries,Rice,4,402792.84,108300.83
ORD010244,2025-09-19,Guwahati,Clothing,Jeans,16,1721203.84,426040.35
ORD010245,2025-11-20,Pune,Clothing,Shoes,7,778517.18,140146.01
ORD010246,2025-09-22,Lucknow,Clothing,Shoes,3,366177.84,36867.24
ORD010247,2025-09-04,Goa,Electronics,Headphones,7,696009.09,64857.04
ORD010248,2025-04-07,Bhopal,Groceries,Wheat Flour,2,180404.06,54522.7
ORD010249,2025-01-10,Goa,Furniture,Bookshelf,14,1726310.6,147895.01
ORD010250,2025-11-22,Guwahati,Clothing,Saree,22,3035814.32,843088.5
ORD010251,2026-04-18,Pune,Furniture,Wardrobe,9,319585.59,91527.93
ORD010252,2026-01-03,Tirupati,Sports,Football,8,1059822.8,190449.34
ORD010253,2025-12-04,Tirupati,Electronics,Tablet,17,2527085.87,510512.29
ORD010254,2025-01-27,Bengaluru,Sports,Yoga Mat,15,918562.2,196234.78
ORD010255,2025-04-13,Vadodara,Clothing,Jacket,14,549695.44,67500.88
ORD010256,2025-05-20,Madurai,Beauty,Moisturizer,24,3546109.68,974627.34
ORD010257,2025-03-16,Nagpur,Appliances,Refrigerator,22,2549753.58,224138.44
ORD010258,2026-03-01,Thiruvananthapuram,Electronics,Smart Watch,12,461058.12,54922.85
ORD010259,2025-06-04,Agra,Clothing,Shoes,18,1574432.1,141672.23
ORD010260,2025-04-17,Tirupati,Books,Exam Guide,19,1568598.2,485463.94
ORD010261,2026-01-27,Kolkata,Sports,Football,11,1477787.3,274489.84
ORD010262,2026-02-04,Madurai,Sports,Gym Gloves,24,3410832.0,524420.38
ORD010263,2025-06-16,Tirupati,Groceries,Milk,9,1198287.99,407490.85
ORD010264,2025-11-30,Gurugram,Groceries,Cooking Oil,19,2328395.85,716112.36
ORD010265,2025-01-30,Indore,Clothing,Kurta,7,274123.92,72434.71
ORD010266,2025-07-13,Kochi,Furniture,Sofa,12,1764847.56,561974.08
ORD010267,2025-09-23,Vadodara,Sports,Cricket Bat,10,990244.1,183221.45
ORD010268,2025-12-31,Hyderabad,Appliances,Air Conditioner,17,1769319.37,524129.0
ORD010269,2025-02-19,Pune,Beauty,Shampoo,2,145121.66,26661.71
ORD010270,2025-06-23,Nagpur,Appliances,Refrigerator,6,593038.74,179743.85
ORD010271,2025-03-30,Hubballi,Sports,Cricket Bat,12,938412.0,291459.24
ORD010272,2025-04-20,Mangalore,Clothing,Saree,1,89373.34,14410.72
ORD010273,2025-10-01,Nashik,Sports,Cricket Bat,18,1389095.64,480263.86
ORD010274,2026-01-18,Tirupati,Sports,Cricket Bat,4,297647.96,49779.92
ORD010275,2025-04-20,Vijayawada,Beauty,Shampoo,17,2428901.52,477795.72
ORD010276,2025-12-04,Mumbai,Sports,Yoga Mat,21,116375.28,25247.16
ORD010277,2025-12-25,Hyderabad,Books,Engineering Book,8,509236.16,173579.19
ORD010278,2025-05-09,Gurugram,Electronics,Smart TV,9,572616.27,170965.12
ORD010279,2025-01-28,Surat,Groceries,Wheat Flour,1,85037.65,22463.28
ORD010280,2026-02-25,Coimbatore,Beauty,Face Wash,1,16619.05,5702.46
ORD010281,2025-04-27,Indore,Groceries,Wheat Flour,25,1092959.25,349461.25
ORD010282,2026-04-28,Jaipur,Furniture,Bed,22,1607649.56,253937.48
ORD010283,2026-01-17,Kolkata,Sports,Football,17,2497727.21,440021.52
ORD010284,2025-01-25,Lucknow,Appliances,Refrigerator,13,1744122.25,528606.43
ORD010285,2025-04-17,Madurai,Furniture,Chair,11,1595930.6,193244.9
ORD010286,2025-09-24,Chennai,Clothing,Jeans,2,133592.42,45200.31
ORD010287,2025-03-14,Kochi,Beauty,Shampoo,17,1753876.4,273528.69
ORD010288,2025-02-16,Vadodara,Electronics,Tablet,5,14372.8,3854.63
ORD010289,2026-01-16,Varanasi,Sports,Gym Gloves,6,423232.86,79486.45
ORD010290,2025-10-17,Chennai,Appliances,Refrigerator,25,1911228.25,200305.66
ORD010291,2025-09-15,Agra,Books,Exam Guide,4,330015.2,33046.35
ORD010292,2026-01-19,Chennai,Clothing,Kurta,21,1122190.44,362960.46
ORD010293,2025-10-03,Pune,Furniture,Dining Table,19,772651.34,97179.44
ORD010294,2025-11-02,Guwahati,Clothing,Kurta,23,757085.02,103478.18
ORD010295,2026-02-13,Patna,Appliances,Mixer Grinder,12,804714.0,87065.74
ORD010296,2025-04-29,Indore,Sports,Yoga Mat,11,1634822.42,339354.76
ORD010297,2026-02-10,Coimbatore,Books,Notebook,15,251181.9,76655.94
ORD010298,2025-11-01,Noida,Books,Engineering Book,9,1269178.65,356511.86
ORD010299,2025-04-08,Tirupati,Groceries,Rice,1,66385.41,7605.98
ORD010300,2025-06-19,Varanasi,Sports,Gym Gloves,4,410345.72,113044.62
ORD010301,2025-10-30,Kanpur,Beauty,Face Wash,8,527170.72,126025.13
ORD010302,2025-12-25,Delhi,Books,Exam Guide,9,915594.21,135170.09
ORD010303,2025-04-10,Tirupati,Beauty,Moisturizer,14,177248.54,33073.86
ORD010304,2025-01-17,Mangalore,Clothing,Jeans,19,2143801.16,704303.73
ORD010305,2025-06-23,Jaipur,Sports,Football,17,1167940.8,194552.55
ORD010306,2025-02-04,Vadodara,Appliances,Air Conditioner,2,252897.64,39538.1
ORD010307,2025-08-24,Thiruvananthapuram,Electronics,Smart Watch,19,1984334.16,436308.91
ORD010308,2026-04-13,Ahmedabad,Sports,Cricket Bat,22,1886298.7,515827.24
ORD010309,2026-04-18,Bhopal,Sports,Gym Gloves,19,1614516.45,210806.01
ORD010310,2025-10-25,Bengaluru,Groceries,Cooking Oil,25,2641079.25,852787.99
ORD010311,2025-11-03,Thiruvananthapuram,Electronics,Camera,24,2449042.56,548720.49
ORD010312,2025-05-01,Thiruvananthapuram,Clothing,T-Shirt,22,2986364.7,703708.69
ORD010313,2025-07-26,Ahmedabad,Groceries,Tea Powder,1,16308.08,4638.47
ORD010314,2025-06-21,Mumbai,Clothing,Jacket,17,1895708.08,193494.84
ORD010315,2026-03-24,Hubballi,Clothing,Shoes,9,1046953.26,219950.06
ORD010316,2026-03-06,Guwahati,Appliances,Microwave,23,3054082.14,844118.72
ORD010317,2025-08-27,Coimbatore,Clothing,Jeans,1,54883.49,14003.13
ORD010318,2025-10-23,Goa,Appliances,Air Conditioner,1,112829.26,36278.22
ORD010319,2025-09-30,Kochi,Beauty,Face Wash,10,272290.1,23874.73
ORD010320,2025-02-18,Surat,Clothing,Jeans,8,794460.88,249229.89
ORD010321,2025-01-31,Vadodara,Appliances,Washing Machine,7,710233.72,183273.24
ORD010322,2025-10-02,Gurugram,Furniture,Dining Table,6,594206.4,145008.04
ORD010323,2025-04-25,Vijayawada,Appliances,Refrigerator,20,2310361.2,382271.32
ORD010324,2026-04-24,Gurugram,Beauty,Perfume,11,1388744.06,152009.75
ORD010325,2026-02-12,Thiruvananthapuram,Clothing,T-Shirt,5,64862.15,20164.82
ORD010326,2025-05-18,Hubballi,Electronics,Tablet,1,26679.81,3459.06
ORD010327,2025-02-13,Patna,Books,Novel,6,577014.9,201464.58
ORD010328,2025-01-31,Indore,Groceries,Sugar,15,1203264.3,384730.51
ORD010329,2025-03-17,Surat,Sports,Yoga Mat,1,92450.49,17605.09
ORD010330,2025-10-28,Mangalore,Groceries,Tea Powder,11,604958.2,120072.0
ORD010331,2025-03-10,Mumbai,Groceries,Wheat Flour,2,206709.7,57292.53
ORD010332,2025-04-23,Nashik,Clothing,Jacket,22,2595319.76,622793.1
ORD010333,2025-12-03,Hubballi,Electronics,Camera,4,487.28,87.79
ORD010334,2025-01-01,Nashik,Books,Novel,4,347426.04,66024.42
ORD010335,2025-03-05,Kolkata,Sports,Badminton Racket,12,1512257.4,516356.24
ORD010336,2026-03-21,Kanpur,Clothing,Jeans,10,169923.3,44364.61
ORD010337,2025-04-02,Mangalore,Clothing,Shoes,2,23558.26,2693.41
ORD010338,2025-04-22,Kanpur,Groceries,Sugar,24,3497931.12,1046216.49
ORD010339,2026-04-03,Tirupati,Clothing,Shoes,11,1528736.33,467924.82
ORD010340,2025-03-12,Nagpur,Furniture,Chair,16,561516.8,50413.04
ORD010341,2025-01-27,Nashik,Furniture,Bookshelf,20,256284.4,79191.4
ORD010342,2025-01-01,Coimbatore,Furniture,Wardrobe,8,819319.76,278779.06
ORD010343,2026-02-09,Kochi,Beauty,Moisturizer,17,1636506.19,572766.23
ORD010344,2026-03-19,Tirupati,Clothing,Shoes,3,359347.53,119195.78
ORD010345,2025-06-05,Visakhapatnam,Groceries,Sugar,4,427133.12,105560.84
ORD010346,2025-09-06,Gurugram,Furniture,Wardrobe,20,2364930.4,743967.08
ORD010347,2026-01-18,Delhi,Sports,Football,22,352114.18,105654.28
ORD010348,2025-02-28,Mysuru,Furniture,Sofa,9,1082681.46,147711.51
ORD010349,2026-04-19,Hyderabad,Sports,Gym Gloves,3,300553.23,32945.22
ORD010350,2025-05-15,Goa,Electronics,Tablet,17,351266.07,30697.87
ORD010351,2025-11-12,Lucknow,Beauty,Shampoo,21,1971403.14,492925.19
ORD010352,2025-07-08,Nagpur,Groceries,Sugar,23,1708169.29,336541.39
ORD010353,2025-11-23,Bhopal,Clothing,Shoes,20,1367923.2,247289.88
ORD010354,2025-08-26,Visakhapatnam,Clothing,T-Shirt,13,684849.75,181943.23
ORD010355,2026-02-23,Noida,Furniture,Bed,3,402129.39,47625.33
ORD010356,2025-10-23,Delhi,Appliances,Microwave,4,137277.04,23886.48
ORD010357,2025-06-08,Visakhapatnam,Books,Engineering Book,7,261001.09,73536.18
ORD010358,2025-08-06,Gurugram,Books,Novel,22,653954.84,122244.14
ORD010359,2026-02-27,Chandigarh,Books,Dictionary,4,344788.24,115269.73
ORD010360,2025-05-28,Jaipur,Electronics,Camera,23,488351.87,131579.4
ORD010361,2026-03-19,Mumbai,Electronics,Tablet,5,302817.75,31774.02
ORD010362,2026-02-12,Agra,Sports,Yoga Mat,11,1132253.76,121236.08
ORD010363,2025-02-28,Kanpur,Sports,Football,11,1315774.68,198303.85
ORD010364,2025-11-09,Mumbai,Electronics,Smart TV,10,499158.2,126845.34
ORD010365,2025-01-19,Noida,Clothing,Shoes,18,177134.04,57229.53
ORD010366,2026-03-08,Surat,Beauty,Shampoo,20,2327951.2,611891.66
ORD010367,2025-06-10,Pune,Books,Engineering Book,6,360550.08,78805.99
ORD010368,2026-02-23,Nashik,Groceries,Wheat Flour,12,406508.52,92275.96
ORD010369,2025-11-30,Jaipur,Groceries,Rice,14,1263413.76,273367.15
ORD010370,2026-01-29,Pune,Groceries,Wheat Flour,2,294385.66,37563.99
ORD010371,2025-07-24,Coimbatore,Electronics,Headphones,23,528942.96,134097.29
ORD010372,2025-01-27,Madurai,Appliances,Microwave,1,147328.14,22057.87
ORD010373,2025-07-06,Mysuru,Beauty,Moisturizer,14,749462.56,184629.2
ORD010374,2025-11-07,Kochi,Furniture,Wardrobe,24,927211.92,135185.47
ORD010375,2025-11-22,Agra,Beauty,Lipstick,10,1128771.0,394029.78
ORD010376,2025-05-24,Jaipur,Appliances,Air Conditioner,25,2574382.75,618104.83
ORD010377,2025-04-18,Nashik,Beauty,Face Wash,20,262417.0,74446.24
ORD010378,2026-04-02,Noida,Furniture,Sofa,23,1968612.78,308917.1
ORD010379,2025-11-16,Jaipur,Appliances,Microwave,6,755792.34,108743.21
ORD010380,2026-04-10,Gurugram,Beauty,Moisturizer,10,233771.4,78684.19
ORD010381,2025-11-28,Mumbai,Sports,Football,9,830768.58,138412.94
ORD010382,2025-12-30,Surat,Beauty,Lipstick,15,1196488.05,313448.37
ORD010383,2025-09-17,Chandigarh,Appliances,Refrigerator,7,573965.7,174832.31
ORD010384,2025-06-28,Coimbatore,Furniture,Sofa,24,3011984.4,858208.95
ORD010385,2026-01-08,Kolkata,Furniture,Dining Table,4,522676.68,112932.47
ORD010386,2025-08-11,Kanpur,Appliances,Mixer Grinder,8,1180047.28,400791.55
ORD010387,2026-03-21,Mangalore,Sports,Badminton Racket,13,435387.55,108763.14
ORD010388,2025-04-09,Hyderabad,Groceries,Rice,22,976392.78,257165.57
ORD010389,2025-01-07,Bengaluru,Groceries,Milk,3,156978.9,47397.84
ORD010390,2025-02-16,Coimbatore,Books,Notebook,23,1392849.41,218876.44
ORD010391,2025-03-16,Noida,Appliances,Mixer Grinder,7,357677.74,120839.89
ORD010392,2025-08-23,Hubballi,Groceries,Sugar,5,276726.25,57595.73
ORD010393,2026-04-17,Vijayawada,Appliances,Refrigerator,4,484490.76,154800.2
ORD010394,2025-06-08,Vijayawada,Beauty,Shampoo,25,1184640.0,242875.04
ORD010395,2025-07-20,Bhopal,Electronics,Smart TV,8,459904.24,79049.94
ORD010396,2025-07-29,Pune,Furniture,Bed,3,25338.42,5929.11
ORD010397,2025-04-05,Hubballi,Books,Dictionary,20,677971.2,216306.66
ORD010398,2025-08-05,Guwahati,Appliances,Air Conditioner,5,170335.45,26659.77
ORD010399,2025-09-27,Visakhapatnam,Clothing,Saree,3,155293.98,20206.98
ORD010400,2025-09-13,Vadodara,Groceries,Cooking Oil,15,1007339.55,159379.87
ORD010401,2025-01-28,Ludhiana,Groceries,Wheat Flour,14,1553179.88,147654.47
ORD010402,2025-07-08,Chandigarh,Books,Dictionary,16,920429.44,243487.5
ORD010403,2026-03-06,Coimbatore,Groceries,Milk,2,61631.3,20420.87
ORD010404,2025-11-18,Mangalore,Furniture,Bed,10,916838.2,292801.58
ORD010405,2025-06-04,Vijayawada,Electronics,Camera,4,306946.2,50391.7
ORD010406,2025-08-20,Mumbai,Books,Exam Guide,17,1705228.52,307206.49
ORD010407,2026-03-27,Chandigarh,Sports,Badminton Racket,1,30636.56,5559.76
ORD010408,2025-07-27,Kanpur,Groceries,Sugar,10,196283.4,57044.11
ORD010409,2025-03-14,Thiruvananthapuram,Clothing,Jeans,4,549422.16,187543.74
ORD010410,2025-08-11,Patna,Furniture,Bed,14,814148.58,273483.81
ORD010411,2026-02-02,Patna,Sports,Gym Gloves,20,169507.8,55342.96
ORD010412,2026-04-20,Kanpur,Electronics,Smart TV,16,1633960.48,465018.79
ORD010413,2025-05-13,Mangalore,Groceries,Cooking Oil,23,1540954.46,154555.44
ORD010414,2026-05-05,Guwahati,Books,Exam Guide,12,1247560.08,350182.06
ORD010415,2025-07-22,Guwahati,Books,Novel,9,38695.68,4729.92
ORD010416,2025-12-28,Jaipur,Furniture,Bookshelf,7,268690.03,87871.64
ORD010417,2025-02-14,Noida,Appliances,Microwave,6,240439.38,36280.06
ORD010418,2025-02-19,Nashik,Books,Exam Guide,18,1938547.26,251321.67
ORD010419,2025-06-24,Ahmedabad,Appliances,Air Conditioner,1,86785.11,28144.92
ORD010420,2026-01-25,Ahmedabad,Books,Dictionary,18,660853.8,145540.88
ORD010421,2025-06-29,Mumbai,Electronics,Smart TV,8,758697.92,214070.89
ORD010422,2025-11-28,Kochi,Sports,Gym Gloves,1,51093.38,15464.65
ORD010423,2025-12-13,Coimbatore,Electronics,Headphones,3,269842.11,36104.32
ORD010424,2025-11-13,Vijayawada,Sports,Cricket Bat,19,1148535.75,148556.22
ORD010425,2026-04-29,Chennai,Beauty,Shampoo,3,19597.29,2595.88
ORD010426,2026-01-27,Madurai,Books,Notebook,13,416197.47,111137.08
ORD010427,2025-07-19,Hyderabad,Electronics,Tablet,10,1154921.7,122849.72
ORD010428,2025-04-14,Vijayawada,Furniture,Bed,21,2024040.69,530957.83
ORD010429,2025-10-21,Indore,Electronics,Smart TV,11,469545.89,81865.68
ORD010430,2025-09-21,Mumbai,Sports,Cricket Bat,10,1177825.0,344317.9
ORD010431,2025-09-25,Kochi,Electronics,Tablet,9,1343898.63,354231.14
ORD010432,2026-03-11,Madurai,Books,Notebook,23,3431336.88,999021.17
ORD010433,2025-02-04,Surat,Electronics,Smartphone,25,2213086.5,476826.82
ORD010434,2025-12-09,Lucknow,Groceries,Tea Powder,15,1278825.15,181700.4
ORD010435,2026-01-19,Nashik,Appliances,Microwave,11,1299510.74,293928.34
ORD010436,2025-10-30,Noida,Electronics,Tablet,7,684847.31,232583.78
ORD010437,2026-02-11,Vijayawada,Beauty,Perfume,3,344942.49,92802.49
ORD010438,2025-08-06,Kanpur,Books,Dictionary,10,552279.2,139633.74
ORD010439,2026-04-15,Bhopal,Groceries,Cooking Oil,2,107742.66,12641.88
ORD010440,2026-03-27,Indore,Furniture,Bed,15,1389503.7,274523.55
ORD010441,2026-03-23,Ludhiana,Furniture,Bed,7,792068.27,105850.72
ORD010442,2025-11-21,Goa,Beauty,Shampoo,21,788727.87,184719.91
ORD010443,2026-02-11,Bengaluru,Beauty,Shampoo,24,2624413.2,847523.91
ORD010444,2026-03-11,Bengaluru,Furniture,Chair,23,838087.11,113266.32
ORD010445,2025-03-05,Nagpur,Sports,Football,7,763473.41,144587.92
ORD010446,2026-02-01,Indore,Groceries,Milk,8,444068.0,89099.55
ORD010447,2025-02-05,Visakhapatnam,Clothing,T-Shirt,16,745333.6,85541.23
ORD010448,2025-09-29,Tirupati,Groceries,Sugar,14,6867.28,1484.29
ORD010449,2025-07-09,Varanasi,Books,Engineering Book,15,76216.5,26326.1
ORD010450,2026-03-08,Visakhapatnam,Sports,Badminton Racket,25,876674.0,98347.19
ORD010451,2025-01-16,Vijayawada,Electronics,Smart TV,21,1842201.48,175056.38
ORD010452,2025-06-06,Hubballi,Electronics,Smart Watch,2,164834.72,32598.24
ORD010453,2026-05-03,Visakhapatnam,Appliances,Washing Machine,19,2190628.75,339534.5
ORD010454,2025-07-05,Guwahati,Books,Novel,23,2322241.46,775307.81
ORD010455,2025-02-11,Ludhiana,Sports,Football,13,38107.42,10033.77
ORD010456,2025-04-03,Chennai,Electronics,Smart Watch,8,822476.0,113110.26
ORD010457,2025-05-25,Patna,Groceries,Rice,13,969808.32,189465.64
ORD010458,2025-01-22,Bengaluru,Books,Engineering Book,18,234799.38,56482.05
ORD010459,2025-03-07,Delhi,Groceries,Milk,7,760978.82,116729.45
ORD010460,2025-09-27,Lucknow,Electronics,Smart TV,17,1834163.66,316803.84
ORD010461,2026-02-21,Jaipur,Electronics,Tablet,10,1339131.5,307610.75
ORD010462,2026-01-12,Ahmedabad,Furniture,Bookshelf,22,1422899.72,390276.35
ORD010463,2026-02-09,Kanpur,Groceries,Tea Powder,3,366050.19,115968.59
ORD010464,2025-04-30,Hubballi,Groceries,Sugar,16,1321710.24,294194.0
ORD010465,2025-09-05,Agra,Groceries,Sugar,13,738939.5,243754.97
ORD010466,2025-01-14,Madurai,Sports,Gym Gloves,5,461998.4,43752.86
ORD010467,2025-08-20,Kochi,Books,Engineering Book,1,36085.24,7807.71
ORD010468,2025-01-09,Chandigarh,Books,Notebook,9,314171.46,81430.98
ORD010469,2026-01-23,Noida,Clothing,Jacket,1,42443.37,13705.75
ORD010470,2025-09-20,Agra,Beauty,Face Wash,6,502470.24,90017.62
ORD010471,2026-03-15,Nagpur,Books,Notebook,4,28574.96,4342.13
ORD010472,2025-10-30,Vadodara,Electronics,Tablet,22,2593952.24,797192.56
ORD010473,2026-01-25,Varanasi,Appliances,Air Conditioner,8,8709.52,978.85
ORD010474,2026-02-09,Tirupati,Sports,Cricket Bat,1,115753.72,23909.95
ORD010475,2026-03-22,Patna,Groceries,Tea Powder,22,2321064.24,555392.85
ORD010476,2025-01-05,Noida,Beauty,Shampoo,25,2860556.0,556070.55
ORD010477,2025-05-03,Agra,Electronics,Smart Watch,6,431486.22,103252.4
ORD010478,2025-11-18,Vadodara,Sports,Badminton Racket,24,2975040.48,660163.67
ORD010479,2026-04-14,Bhopal,Appliances,Washing Machine,25,1928396.75,670351.03
ORD010480,2025-11-19,Guwahati,Beauty,Perfume,8,302728.48,88798.25
ORD010481,2026-02-22,Hubballi,Furniture,Bookshelf,16,1207508.96,180611.69
ORD010482,2025-06-08,Hyderabad,Books,Dictionary,12,1134789.0,336696.76
ORD010483,2026-04-29,Jaipur,Appliances,Microwave,19,490408.24,107380.1
ORD010484,2025-05-13,Kolkata,Appliances,Air Conditioner,10,820017.0,189240.71
ORD010485,2025-02-20,Nagpur,Beauty,Moisturizer,4,390633.28,91694.52
ORD010486,2026-02-18,Madurai,Electronics,Tablet,16,934208.32,206038.91
ORD010487,2025-07-16,Ahmedabad,Appliances,Mixer Grinder,18,2520306.72,777045.64
ORD010488,2025-10-10,Ahmedabad,Beauty,Shampoo,9,140825.16,30238.27
ORD010489,2026-03-27,Pune,Books,Notebook,1,49102.33,9382.03
ORD010490,2025-01-17,Nagpur,Clothing,Kurta,9,571384.35,189477.5
ORD010491,2025-04-30,Thiruvananthapuram,Clothing,Jacket,18,1989536.58,340191.92
ORD010492,2025-04-20,Goa,Beauty,Shampoo,13,817973.39,167081.24
ORD010493,2025-12-13,Patna,Sports,Cricket Bat,5,649119.2,71420.57
ORD010494,2025-05-21,Visakhapatnam,Clothing,Jacket,18,1160672.22,205026.82
ORD010495,2025-02-21,Varanasi,Books,Dictionary,10,1348527.4,358875.19
ORD010496,2026-01-15,Guwahati,Beauty,Lipstick,17,520139.48,63895.45
ORD010497,2026-04-14,Tirupati,Sports,Football,19,1800028.84,392374.9
ORD010498,2025-03-26,Pune,Groceries,Cooking Oil,1,56119.74,10835.13
ORD010499,2025-05-06,Varanasi,Groceries,Wheat Flour,1,41537.41,11264.46
ORD010500,2026-01-22,Nagpur,Clothing,Kurta,5,204861.45,55040.19
ORD010501,2025-08-07,Tirupati,Books,Notebook,24,2568412.8,273346.36
ORD010502,2025-08-17,Hubballi,Clothing,Jacket,24,2212529.76,621845.51
ORD010503,2025-08-15,Mangalore,Furniture,Wardrobe,3,53819.4,14038.34
ORD010504,2025-11-12,Pune,Books,Exam Guide,13,396028.49,105236.0
ORD010505,2026-01-12,Hyderabad,Groceries,Tea Powder,20,2382682.4,282177.4
ORD010506,2025-10-21,Vijayawada,Books,Dictionary,25,419562.0,92297.93
ORD010507,2026-01-31,Kanpur,Furniture,Wardrobe,18,623764.08,170305.62
ORD010508,2025-12-09,Jaipur,Appliances,Refrigerator,14,1346860.34,406324.93
ORD010509,2025-05-25,Goa,Groceries,Milk,24,1952952.24,454987.49
ORD010510,2025-09-18,Surat,Groceries,Milk,2,255407.24,84516.18
ORD010511,2026-01-25,Vadodara,Beauty,Moisturizer,6,762584.76,122682.36
ORD010512,2025-12-09,Nagpur,Beauty,Face Wash,17,1264031.26,417174.92
ORD010513,2025-07-29,Noida,Beauty,Shampoo,11,376235.31,82996.51
ORD010514,2025-03-08,Coimbatore,Furniture,Chair,21,671142.15,160910.19
ORD010515,2025-04-07,Indore,Appliances,Refrigerator,24,3196000.08,677152.06
ORD010516,2025-06-03,Surat,Clothing,Kurta,2,156230.94,37837.75
ORD010517,2025-03-16,Goa,Appliances,Microwave,19,2741448.44,787732.5
ORD010518,2025-11-09,Vadodara,Electronics,Headphones,5,597284.0,85460.4
ORD010519,2025-09-17,Jaipur,Furniture,Wardrobe,3,142255.89,49381.01
ORD010520,2025-10-16,Nashik,Sports,Badminton Racket,23,1832263.95,518332.6
ORD010521,2025-12-12,Kanpur,Sports,Cricket Bat,1,118469.83,19493.64
ORD010522,2025-05-27,Bengaluru,Books,Novel,4,345094.96,62704.12
ORD010523,2026-03-23,Lucknow,Sports,Badminton Racket,3,282853.44,82630.52
ORD010524,2025-08-01,Vijayawada,Clothing,Jacket,5,189692.75,26386.7
ORD010525,2025-08-03,Lucknow,Clothing,Saree,24,3568412.4,322139.13
ORD010526,2025-08-04,Mangalore,Beauty,Face Wash,14,1851251.92,612922.39
ORD010527,2025-02-04,Indore,Books,Novel,15,2185339.5,434354.67
ORD010528,2025-06-30,Mangalore,Electronics,Headphones,23,3033863.07,638829.71
ORD010529,2025-12-25,Madurai,Groceries,Tea Powder,24,466983.6,80564.2
ORD010530,2025-02-22,Agra,Books,Dictionary,23,712075.4,74848.0
ORD010531,2025-07-26,Goa,Books,Novel,12,1536870.84,411981.69
ORD010532,2025-10-07,Ahmedabad,Furniture,Bookshelf,23,2482601.6,762958.78
ORD010533,2025-09-16,Goa,Furniture,Wardrobe,16,1924446.08,629928.28
ORD010534,2026-04-08,Goa,Furniture,Chair,19,2247382.7,500470.66
ORD010535,2025-01-30,Ludhiana,Sports,Football,20,617744.6,135875.26
ORD010536,2026-03-01,Mangalore,Books,Novel,16,191157.28,59577.46
ORD010537,2025-09-07,Mumbai,Clothing,T-Shirt,2,248581.3,37226.76
ORD010538,2025-08-10,Vadodara,Furniture,Wardrobe,2,130376.92,21994.52
