Product_ID,City,Category,Product_Name,Brand,Seller_Name,Price_INR,Stock_Available,Units_Sold,Customer_Rating
4423,Indore,Groceries,Sugar,Nike,Dubey-Subramanian,101486,315,1,4.6
4424,Indore,Groceries,Sugar,Dell,Sekhon and Sons,135337,239,40,4.3
4425,Indore,Groceries,Tea Powder,Godrej,Dua Group,90925,270,179,4.2
4426,Indore,Groceries,Tea Powder,Puma,Arya-Sidhu,102415,162,142,3.6
4427,Indore,Groceries,Tea Powder,Godrej,Kala-Varma,713,220,169,4.4
4428,Indore,Groceries,Tea Powder,Nike,Kulkarni Ltd,97478,216,167,3.5
4429,Indore,Groceries,Tea Powder,Bajaj,Srinivas Group,69545,350,83,4.3
4430,Indore,Groceries,Milk,Apple,"Deep, Shenoy and Rattan",73599,224,141,4.3
4431,Indore,Groceries,Milk,Tata,"Kakar, Barman and Wali",145742,388,298,3.7
4432,Indore,Groceries,Milk,Dell,Tella Inc,120225,89,53,3.9
4433,Indore,Groceries,Milk,Dell,Doctor-Ganesh,89708,206,174,3.7
4434,Indore,Groceries,Milk,Sony,"Sankar, Trivedi and Bhattacharyya",66827,393,286,3.5
4435,Indore,Groceries,Biscuits,Prestige,Krishna LLC,12636,498,131,3.5
4436,Indore,Groceries,Biscuits,Tata,Sankar-Deshpande,64304,24,16,4.4
4437,Indore,Groceries,Biscuits,Godrej,Barad Group,12721,338,165,4.7
4438,Indore,Groceries,Biscuits,Nike,Srivastava and Sons,131556,46,35,4.6
4439,Indore,Groceries,Biscuits,Apple,Rout-Dua,36580,41,31,3.6
4440,Indore,Sports,Cricket Bat,Nike,Batra-Raman,116572,301,293,3.8
4441,Indore,Sports,Cricket Bat,Reliance,De-Ahuja,1710,483,9,4.1
4442,Indore,Sports,Cricket Bat,Puma,"Mane, Borra and Bhatti",136870,326,222,3.5
4443,Indore,Sports,Cricket Bat,Adidas,"Tailor, Wadhwa and Varma",93807,272,272,3.6
4444,Indore,Sports,Cricket Bat,Ikea,Date Group,36056,395,395,4.9
4445,Indore,Sports,Football,Sony,"Sibal, Kaul and Wadhwa",64715,176,75,4.4
4446,Indore,Sports,Football,Boat,"Warrior, Ganguly and Ram",113524,213,157,5.0
4447,Indore,Sports,Football,Tata,"Bakshi, Salvi and Saraf",83753,424,6,3.6
4448,Indore,Sports,Football,LG,Manda and Sons,32889,14,6,3.6
4449,Indore,Sports,Football,Adidas,"Ben, Kumar and Loyal",44118,389,169,4.3
4450,Indore,Sports,Badminton Racket,Samsung,Bail LLC,95855,455,312,4.1
4451,Indore,Sports,Badminton Racket,Boat,Chada-Sarraf,66041,73,61,4.6
4452,Indore,Sports,Badminton Racket,Philips,Sankaran-D’Alia,139189,83,78,4.3
4453,Indore,Sports,Badminton Racket,HP,Sami-Divan,86257,216,66,4.9
4454,Indore,Sports,Badminton Racket,Mi,"Shanker, Hari and Kapur",62749,308,125,4.6
4455,Indore,Sports,Gym Gloves,Dell,"Hayre, Mahal and Shan",94280,246,39,3.7
4456,Indore,Sports,Gym Gloves,Boat,Gill-Setty,46439,481,38,4.2
4457,Indore,Sports,Gym Gloves,Prestige,Basu-Karpe,9945,264,34,3.7
4458,Indore,Sports,Gym Gloves,HP,"Kapur, Solanki and Ramesh",42667,207,144,4.4
4459,Indore,Sports,Gym Gloves,Lenovo,Bahl-Rama,107239,240,56,4.4
4460,Indore,Sports,Yoga Mat,Boat,Agarwal Ltd,123853,303,296,4.7
4461,Indore,Sports,Yoga Mat,Tata,"Venkatesh, Ghose and Garg",99081,174,58,3.8
4462,Indore,Sports,Yoga Mat,Tata,Hayer-Hora,61454,29,5,3.9
4463,Indore,Sports,Yoga Mat,Puma,"Krishnan, Kar and Doshi",149242,401,21,3.6
4464,Indore,Sports,Yoga Mat,Ikea,Dhar-Sura,95551,150,70,4.6
4465,Indore,Sports,Cycling Helmet,Nike,"Tata, Chaudhuri and Suri",52221,414,44,4.3
4466,Indore,Sports,Cycling Helmet,Mi,Brahmbhatt-Agrawal,116459,410,61,4.3
4467,Indore,Sports,Cycling Helmet,Apple,Vohra LLC,130230,182,117,4.5
4468,Indore,Sports,Cycling Helmet,Sony,"Bora, Kannan and Biswas",63613,335,72,4.1
4469,Indore,Sports,Cycling Helmet,Adidas,Bhargava and Sons,101137,459,41,3.9
4470,Indore,Beauty,Face Wash,Adidas,Mangat Group,145608,217,53,4.8
4471,Indore,Beauty,Face Wash,Prestige,Sem Group,20710,22,4,4.9
4472,Indore,Beauty,Face Wash,Lenovo,"Sunder, Borah and Date",3442,384,49,4.8
4473,Indore,Beauty,Face Wash,Bajaj,Sule-Amble,124893,409,301,4.6
4474,Indore,Beauty,Face Wash,Dell,"Dara, Sarin and Wason",141428,376,321,4.8
4475,Indore,Beauty,Lipstick,Adidas,Tandon-Bhagat,22177,320,111,4.3
4476,Indore,Beauty,Lipstick,Mi,Dugar-Gill,10924,159,31,3.8
4477,Indore,Beauty,Lipstick,Godrej,"Badal, Bhardwaj and Bahl",58344,122,49,4.1
4478,Indore,Beauty,Lipstick,Dell,Sanghvi-Sankaran,129164,330,317,4.2
4479,Indore,Beauty,Lipstick,Prestige,Batra-Acharya,141619,474,368,3.9
4480,Indore,Beauty,Perfume,Mi,"Warrior, Hari and Banik",138641,253,197,3.7
4481,Indore,Beauty,Perfume,Puma,Loyal Inc,22098,406,395,3.9
4482,Indore,Beauty,Perfume,Tata,Luthra-Chandra,122608,475,344,4.6
4483,Indore,Beauty,Perfume,LG,"Bhatnagar, Soni and Dayal",129398,297,168,4.7
4484,Indore,Beauty,Perfume,Nike,"Ravi, Bala and Sura",32819,85,48,4.8
4485,Indore,Beauty,Shampoo,Adidas,Kapoor LLC,59706,419,407,4.4
4486,Indore,Beauty,Shampoo,Godrej,"Goswami, Thakkar and Suri",81796,484,99,3.9
4487,Indore,Beauty,Shampoo,LG,Batra and Sons,147466,132,79,4.8
4488,Indore,Beauty,Shampoo,Samsung,Goel PLC,139010,461,97,4.1
4489,Indore,Beauty,Shampoo,Prestige,Kakar-Sem,5818,44,23,3.6
4490,Indore,Beauty,Body Lotion,Nike,"Dhar, Sodhi and Gera",73456,128,81,4.4
4491,Indore,Beauty,Body Lotion,Tata,"Sachdev, Soni and Deep",114933,415,70,4.7
4492,Indore,Beauty,Body Lotion,Dell,"Kibe, Vyas and Bahri",6325,120,81,4.3
4493,Indore,Beauty,Body Lotion,Prestige,Mammen Inc,106413,61,41,3.8
4494,Indore,Beauty,Body Lotion,Sony,Amble-Cherian,49295,23,10,4.8
4495,Indore,Beauty,Hair Dryer,Ikea,"Bose, Karnik and Bala",113019,57,35,5.0
4496,Indore,Beauty,Hair Dryer,Boat,Bawa Ltd,137289,26,7,4.5
4497,Indore,Beauty,Hair Dryer,Sony,"Chadha, Kara and Bali",64608,109,72,3.5
4498,Indore,Beauty,Hair Dryer,LG,Bala LLC,4981,342,93,4.1
4499,Indore,Beauty,Hair Dryer,Philips,"Dhillon, Banerjee and Mahajan",117896,75,20,3.7
4500,Bhopal,Electronics,Smartphone,Apple,"Gopal, Varma and Savant",8853,21,21,5.0
4501,Bhopal,Electronics,Smartphone,Dell,Ray Group,127625,401,9,3.6
4502,Bhopal,Electronics,Smartphone,HP,"Sharaf, Vyas and Comar",50344,156,136,4.1
4503,Bhopal,Electronics,Smartphone,Godrej,"Vora, Gupta and Chhabra",46348,331,24,4.3
4504,Bhopal,Electronics,Smartphone,Apple,Datta-Halder,116020,369,34,4.8
4505,Bhopal,Electronics,Laptop,Apple,"Raju, Luthra and Chaudhari",78541,131,38,4.9
4506,Bhopal,Electronics,Laptop,Mi,"Chhabra, Jain and Shroff",76481,312,169,3.9
4507,Bhopal,Electronics,Laptop,Nike,"Agrawal, Kalla and Ram",53166,62,37,4.4
4508,Bhopal,Electronics,Laptop,Lenovo,Sekhon and Sons,114038,357,328,4.4
4509,Bhopal,Electronics,Laptop,Dell,"Dash, Varghese and Sethi",101068,462,99,4.7
4510,Bhopal,Electronics,Smart TV,Nike,Loyal LLC,128533,465,462,3.6
4511,Bhopal,Electronics,Smart TV,LG,Goel and Sons,113165,264,262,4.4
4512,Bhopal,Electronics,Smart TV,LG,Chanda and Sons,44979,37,35,4.7
4513,Bhopal,Electronics,Smart TV,Puma,Talwar PLC,130524,54,11,4.5
4514,Bhopal,Electronics,Smart TV,Tata,Soman-Banerjee,3586,347,196,3.6
4515,Bhopal,Electronics,Bluetooth Speaker,Ikea,"Gade, Bath and Aggarwal",126245,184,43,4.5
4516,Bhopal,Electronics,Bluetooth Speaker,Apple,"Mani, Wadhwa and Sangha",127149,21,19,4.5
4517,Bhopal,Electronics,Bluetooth Speaker,Prestige,"Anne, Vig and Jaggi",38028,167,23,4.7
4518,Bhopal,Electronics,Bluetooth Speaker,Boat,"Ganesh, Lala and Sethi",100241,281,99,4.8
4519,Bhopal,Electronics,Bluetooth Speaker,Godrej,Singhal Ltd,125974,217,114,4.5
4520,Bhopal,Electronics,Tablet,Samsung,Ramachandran-Baria,112100,180,101,3.7
4521,Bhopal,Electronics,Tablet,Samsung,Chacko-Biswas,147325,496,121,3.8
4522,Bhopal,Electronics,Tablet,Puma,Agarwal PLC,85721,123,50,3.7
4523,Bhopal,Electronics,Tablet,Dell,Rau LLC,20726,274,265,4.6
4524,Bhopal,Electronics,Tablet,Lenovo,"Ratta, Ganesan and Babu",63489,232,147,4.8
4525,Bhopal,Electronics,Gaming Console,Reliance,Divan-Rao,79509,487,199,3.8
4526,Bhopal,Electronics,Gaming Console,Philips,"Barman, Vig and Kumar",47392,341,148,4.5
4527,Bhopal,Electronics,Gaming Console,Sony,Sinha Ltd,48995,56,18,3.7
4528,Bhopal,Electronics,Gaming Console,Prestige,"Jhaveri, Zachariah and Zachariah",43590,72,11,4.2
4529,Bhopal,Electronics,Gaming Console,Apple,Hayer Inc,116702,83,9,4.7
4530,Bhopal,Electronics,Smart Watch,Godrej,Bhattacharyya-Karpe,149455,38,16,4.8
4531,Bhopal,Electronics,Smart Watch,Ikea,"Dey, Subramaniam and Chana",53990,259,231,4.1
4532,Bhopal,Electronics,Smart Watch,Puma,Anand-Jani,64462,155,38,4.5
4533,Bhopal,Electronics,Smart Watch,Godrej,"Chauhan, Kurian and Gaba",4229,191,158,4.9
4534,Bhopal,Electronics,Smart Watch,LG,Vyas-Dhar,62683,321,320,4.9
4535,Bhopal,Electronics,Headphones,Apple,Khosla and Sons,83295,304,37,4.1
4536,Bhopal,Electronics,Headphones,Sony,Balay Ltd,37502,74,22,4.3
4537,Bhopal,Electronics,Headphones,Adidas,"Chaudhary, Manda and Bhalla",43978,381,93,4.6
4538,Bhopal,Electronics,Headphones,Nike,"Arora, Garg and Wagle",76919,332,223,4.6
4539,Bhopal,Electronics,Headphones,Nike,"Ramaswamy, Mahal and Manne",123970,232,104,4.0
4540,Bhopal,Furniture,Sofa,Lenovo,"Chad, Dubey and Grewal",70950,395,157,4.8
4541,Bhopal,Furniture,Sofa,Tata,Majumdar-Kala,49421,106,6,4.4
4542,Bhopal,Furniture,Sofa,Boat,Kapadia LLC,57886,25,17,4.4
4543,Bhopal,Furniture,Sofa,Tata,Bandi-Ramachandran,26670,417,269,3.8
4544,Bhopal,Furniture,Sofa,Ikea,Brar Inc,98369,111,107,4.3
4545,Bhopal,Furniture,Dining Table,Sony,Chakraborty-Swamy,121280,314,295,4.5
4546,Bhopal,Furniture,Dining Table,Godrej,"Rattan, Sarna and Goswami",124503,203,45,4.9
4547,Bhopal,Furniture,Dining Table,Nike,Chandra Group,2494,333,185,3.9
4548,Bhopal,Furniture,Dining Table,Philips,"Joshi, Randhawa and Loke",127143,78,6,4.3
4549,Bhopal,Furniture,Dining Table,Tata,Sachar-De,19794,466,111,4.0
4550,Bhopal,Furniture,Office Chair,Mi,Yogi-Brar,99689,457,270,4.8
4551,Bhopal,Furniture,Office Chair,Puma,Bajaj LLC,37630,261,172,4.2
4552,Bhopal,Furniture,Office Chair,LG,"Raj, Doctor and Bawa",141349,92,40,4.1
4553,Bhopal,Furniture,Office Chair,HP,Lad-Bir,85407,205,28,4.4
4554,Bhopal,Furniture,Office Chair,Lenovo,Ahuja PLC,83450,64,23,4.9
4555,Bhopal,Furniture,Bed,Samsung,Agarwal PLC,64222,299,234,3.7
4556,Bhopal,Furniture,Bed,Tata,Rao-Dayal,92747,246,170,3.7
4557,Bhopal,Furniture,Bed,LG,Kibe Inc,92397,235,221,4.8
4558,Bhopal,Furniture,Bed,Puma,Kapoor PLC,115273,498,69,4.6
4559,Bhopal,Furniture,Bed,Samsung,Sharma-Shukla,754,21,6,3.9
4560,Bhopal,Furniture,Wardrobe,Sony,"Kurian, Sinha and Kapur",55009,388,362,4.3
4561,Bhopal,Furniture,Wardrobe,Nike,Grover-Kulkarni,116178,199,166,5.0
4562,Bhopal,Furniture,Wardrobe,Adidas,"Borde, Mangat and Deo",84400,80,17,3.6
4563,Bhopal,Furniture,Wardrobe,Prestige,Chhabra and Sons,101111,256,210,4.5
4564,Bhopal,Furniture,Wardrobe,Adidas,Sabharwal LLC,7740,490,410,4.5
4565,Bhopal,Furniture,Bookshelf,HP,Gera-Gupta,51413,119,102,4.3
4566,Bhopal,Furniture,Bookshelf,Bajaj,"Reddy, Choudhary and Kurian",12206,434,409,3.7
4567,Bhopal,Furniture,Bookshelf,Godrej,"Sridhar, Sankar and Bajaj",20683,42,2,4.4
4568,Bhopal,Furniture,Bookshelf,Lenovo,Zachariah Inc,139011,416,50,4.1
4569,Bhopal,Furniture,Bookshelf,Bajaj,Sarna PLC,128774,393,311,3.9
4570,Bhopal,Furniture,Coffee Table,Boat,Sinha LLC,133793,314,75,3.6
4571,Bhopal,Furniture,Coffee Table,Prestige,"Gade, Tata and Dar",30791,409,285,4.5
4572,Bhopal,Furniture,Coffee Table,Nike,Chandra-Batta,64364,440,15,3.7
4573,Bhopal,Furniture,Coffee Table,Philips,Jhaveri Ltd,140009,431,431,4.5
4574,Bhopal,Furniture,Coffee Table,Nike,"Barad, Bose and Agrawal",122748,188,157,4.4
4575,Bhopal,Furniture,TV Unit,Godrej,"Sangha, Lata and Subramaniam",143859,25,8,4.4
4576,Bhopal,Furniture,TV Unit,Dell,Dugar-Yohannan,131075,444,52,4.2
4577,Bhopal,Furniture,TV Unit,Puma,"Lad, Sheth and Majumdar",23107,282,32,4.9
4578,Bhopal,Furniture,TV Unit,HP,Basu PLC,2980,283,10,3.5
4579,Bhopal,Furniture,TV Unit,LG,Batra Group,836,37,33,4.8
4580,Bhopal,Fashion,T-Shirt,Boat,"Jaggi, Tak and Choudhry",133181,316,302,4.1
4581,Bhopal,Fashion,T-Shirt,Dell,Chana-Bhandari,139536,426,366,3.8
4582,Bhopal,Fashion,T-Shirt,Samsung,Borra LLC,148231,82,25,3.7
4583,Bhopal,Fashion,T-Shirt,HP,Devi Ltd,20315,397,322,3.6
4584,Bhopal,Fashion,T-Shirt,LG,Varghese-Bhasin,49508,393,10,3.7
4585,Bhopal,Fashion,Jeans,Apple,"Badal, Ramachandran and Lalla",28453,239,191,4.6
4586,Bhopal,Fashion,Jeans,Godrej,Sidhu PLC,50135,126,120,4.3
4587,Bhopal,Fashion,Jeans,Dell,Vala-Arya,89033,436,284,4.0
4588,Bhopal,Fashion,Jeans,Puma,Ramanathan Ltd,82921,221,157,3.8
4589,Bhopal,Fashion,Jeans,HP,Hayre and Sons,83839,457,321,4.1
4590,Bhopal,Fashion,Kurti,HP,Dugar-Jayaraman,71712,281,176,5.0
4591,Bhopal,Fashion,Kurti,Lenovo,Khanna PLC,52611,12,5,4.6
4592,Bhopal,Fashion,Kurti,Samsung,"Goyal, Aurora and Kant",146916,316,313,4.8
4593,Bhopal,Fashion,Kurti,HP,"Bobal, Grover and Bahri",89009,19,16,4.3
4594,Bhopal,Fashion,Kurti,Godrej,Karan and Sons,90154,137,15,3.6
4595,Bhopal,Fashion,Sneakers,Nike,"Aggarwal, Bansal and Sankar",131920,310,62,4.4
4596,Bhopal,Fashion,Sneakers,Reliance,Hayer-Jha,5269,449,310,3.7
4597,Bhopal,Fashion,Sneakers,HP,"Dani, Date and Gara",78403,421,246,5.0
4598,Bhopal,Fashion,Sneakers,HP,"Yohannan, Manda and Kunda",121240,414,388,4.6
4599,Bhopal,Fashion,Sneakers,Adidas,"Baral, Khatri and Chandra",147918,310,226,4.6
4600,Bhopal,Fashion,Jacket,Bajaj,Kaur-Bava,18310,89,64,4.4
4601,Bhopal,Fashion,Jacket,Prestige,"Raval, Taneja and Kale",74331,105,91,4.0
4602,Bhopal,Fashion,Jacket,HP,Babu-Hora,52942,166,138,3.8
4603,Bhopal,Fashion,Jacket,Godrej,Banerjee Inc,137819,426,369,4.2
4604,Bhopal,Fashion,Jacket,Lenovo,"Vyas, Rao and Varma",70432,152,68,4.2
4605,Bhopal,Fashion,Watch,HP,Bhasin-Kothari,108873,189,122,3.7
4606,Bhopal,Fashion,Watch,Ikea,Balakrishnan-Brar,104651,214,157,4.2
4607,Bhopal,Fashion,Watch,Prestige,"Ramakrishnan, Sankaran and Wali",95929,296,144,4.3
4608,Bhopal,Fashion,Watch,Nike,Kamdar LLC,120984,106,62,4.8
4609,Bhopal,Fashion,Watch,Mi,"Chander, Din and Borde",147972,382,144,4.0
4610,Bhopal,Fashion,Handbag,Ikea,"Solanki, Sekhon and Shroff",128648,126,62,4.5
4611,Bhopal,Fashion,Handbag,HP,"Dara, Bala and Jaggi",9400,122,84,3.6
4612,Bhopal,Fashion,Handbag,Reliance,"Suresh, Desai and Sahni",1019,111,103,4.9
4613,Bhopal,Fashion,Handbag,Apple,Wagle Ltd,38104,346,167,3.6
4614,Bhopal,Fashion,Handbag,Dell,Shankar Ltd,116748,447,256,4.8
4615,Bhopal,Fashion,Sunglasses,Godrej,"Bains, Guha and Dhawan",58257,195,11,4.3
4616,Bhopal,Fashion,Sunglasses,Lenovo,"Bali, Baral and Sengupta",68655,34,18,4.8
4617,Bhopal,Fashion,Sunglasses,Godrej,Char PLC,49745,245,244,5.0
4618,Bhopal,Fashion,Sunglasses,Tata,"Jhaveri, Bhatti and Sandal",110098,190,75,4.5
4619,Bhopal,Fashion,Sunglasses,Mi,Rege Inc,125104,138,25,4.1
4620,Bhopal,Home Appliances,Refrigerator,Ikea,"Brahmbhatt, Rattan and Sethi",39340,165,139,3.9
4621,Bhopal,Home Appliances,Refrigerator,Tata,"Ghosh, Bedi and Dora",71385,269,63,4.6
4622,Bhopal,Home Appliances,Refrigerator,LG,"Iyengar, Dhillon and De",41916,114,52,5.0
4623,Bhopal,Home Appliances,Refrigerator,Apple,"Golla, Ahuja and Rau",52973,322,115,4.7
4624,Bhopal,Home Appliances,Refrigerator,Tata,Mannan Group,149460,152,147,4.4
4625,Bhopal,Home Appliances,Washing Machine,Sony,Madan-Kadakia,127029,310,4,4.4
4626,Bhopal,Home Appliances,Washing Machine,Puma,"Kanda, Cheema and Varty",118269,215,71,5.0
4627,Bhopal,Home Appliances,Washing Machine,Ikea,"Bhat, Bajaj and Barad",41502,42,25,3.8
4628,Bhopal,Home Appliances,Washing Machine,Dell,Konda Group,140054,71,30,4.6
4629,Bhopal,Home Appliances,Washing Machine,Adidas,"Karpe, Bhatti and Bora",133575,41,14,4.7
4630,Bhopal,Home Appliances,Microwave,Nike,Sahni-Ghose,131915,456,163,3.8
4631,Bhopal,Home Appliances,Microwave,Lenovo,Kari-Sarkar,25115,480,470,4.7
4632,Bhopal,Home Appliances,Microwave,Dell,Shere-Sinha,92993,93,36,3.9
4633,Bhopal,Home Appliances,Microwave,Mi,Sampath-Manda,50663,122,47,3.9
4634,Bhopal,Home Appliances,Microwave,LG,"Kota, Wali and Bal",27978,459,277,3.6
4635,Bhopal,Home Appliances,Air Conditioner,Tata,Kaul-Sandhu,12226,51,47,4.6
4636,Bhopal,Home Appliances,Air Conditioner,Philips,Lad-Handa,32763,314,79,3.7
4637,Bhopal,Home Appliances,Air Conditioner,Godrej,"Mane, Mandal and Ray",108199,89,21,3.7
4638,Bhopal,Home Appliances,Air Conditioner,Reliance,Magar-Chatterjee,48361,496,487,5.0
4639,Bhopal,Home Appliances,Air Conditioner,Lenovo,Gade Inc,3851,482,45,4.2
4640,Bhopal,Home Appliances,Mixer Grinder,HP,Bajaj LLC,114589,305,42,4.3
4641,Bhopal,Home Appliances,Mixer Grinder,Ikea,"Shah, Saini and Kalita",54736,272,152,3.7
4642,Bhopal,Home Appliances,Mixer Grinder,Mi,"Mahal, Hayer and Madan",120054,205,49,4.8
4643,Bhopal,Home Appliances,Mixer Grinder,Sony,"Ratta, Tak and Uppal",148450,351,220,4.9
4644,Bhopal,Home Appliances,Mixer Grinder,LG,"Deshpande, Khosla and Rama",91257,22,8,4.6
4645,Bhopal,Home Appliances,Vacuum Cleaner,LG,Chakraborty Ltd,69003,422,234,4.6
4646,Bhopal,Home Appliances,Vacuum Cleaner,Philips,"Sandal, Bhat and Gade",100010,302,212,3.9
4647,Bhopal,Home Appliances,Vacuum Cleaner,LG,Mahal-Gaba,133757,383,265,4.8
4648,Bhopal,Home Appliances,Vacuum Cleaner,Godrej,Andra-Chana,111168,259,5,4.3
4649,Bhopal,Home Appliances,Vacuum Cleaner,Mi,Agate-Trivedi,102818,252,153,4.5
4650,Bhopal,Home Appliances,Water Purifier,Philips,Dutt-Koshy,92407,65,45,4.4
4651,Bhopal,Home Appliances,Water Purifier,Godrej,"Dewan, Shenoy and Chaudry",114792,80,31,4.0
4652,Bhopal,Home Appliances,Water Purifier,Bajaj,"Raju, Khosla and Bala",37237,94,85,4.6
4653,Bhopal,Home Appliances,Water Purifier,Godrej,Korpal Inc,102870,356,211,3.9
4654,Bhopal,Home Appliances,Water Purifier,Boat,Butala-Sarkar,22445,104,60,4.0
4655,Bhopal,Groceries,Rice,HP,"Vaidya, Mander and Walla",148935,41,28,4.8
4656,Bhopal,Groceries,Rice,Philips,"Gole, Mandal and Sur",32325,195,146,4.8
4657,Bhopal,Groceries,Rice,HP,"Edwin, Verma and Saini",69440,474,182,3.9
4658,Bhopal,Groceries,Rice,Apple,"Bassi, Sen and Arora",137357,311,270,4.0
4659,Bhopal,Groceries,Rice,Samsung,De and Sons,84012,96,7,4.9
4660,Bhopal,Groceries,Wheat Flour,Philips,"Buch, Ramakrishnan and Bath",46230,460,353,3.8
4661,Bhopal,Groceries,Wheat Flour,Dell,Ramaswamy-Choudhary,112052,352,234,3.8
4662,Bhopal,Groceries,Wheat Flour,Mi,"Saini, Kaur and Kapoor",20870,466,113,3.7
4663,Bhopal,Groceries,Wheat Flour,Reliance,"Bhatnagar, Sama and Reddy",77106,271,109,4.6
4664,Bhopal,Groceries,Wheat Flour,Dell,Raval-Kuruvilla,103538,461,152,3.7
4665,Bhopal,Groceries,Cooking Oil,Nike,Buch-Mahal,101944,249,39,4.2
4666,Bhopal,Groceries,Cooking Oil,LG,"Buch, Bahri and Bail",122844,302,175,4.7
4667,Bhopal,Groceries,Cooking Oil,Ikea,Borah-Cheema,118187,36,30,4.7
4668,Bhopal,Groceries,Cooking Oil,Lenovo,Sampath Group,44692,173,132,4.3
4669,Bhopal,Groceries,Cooking Oil,Lenovo,Chaudhry PLC,110281,358,304,3.8
4670,Bhopal,Groceries,Sugar,LG,"Bandi, Lal and Kala",42634,13,6,4.1
4671,Bhopal,Groceries,Sugar,Tata,Loyal LLC,1829,136,26,5.0
4672,Bhopal,Groceries,Sugar,Godrej,"Sant, Ram and Goyal",34652,473,422,4.9
4673,Bhopal,Groceries,Sugar,Bajaj,"Kari, Joshi and Khanna",103493,68,52,4.2
4674,Bhopal,Groceries,Sugar,Bajaj,"Bose, Anne and Chacko",147953,353,5,4.6
4675,Bhopal,Groceries,Tea Powder,Dell,Chawla PLC,66269,380,242,4.2
4676,Bhopal,Groceries,Tea Powder,Mi,Solanki-Balasubramanian,1310,500,259,3.7
4677,Bhopal,Groceries,Tea Powder,Godrej,"Dhaliwal, Kannan and Brar",60544,356,5,3.6
4678,Bhopal,Groceries,Tea Powder,Nike,Wali Ltd,68124,317,10,3.7
4679,Bhopal,Groceries,Tea Powder,LG,Chakrabarti Group,2332,185,34,4.4
4680,Bhopal,Groceries,Milk,Nike,Ghose-Kade,18510,459,57,4.2
4681,Bhopal,Groceries,Milk,Nike,"Kant, Handa and Batta",115986,380,312,3.5
4682,Bhopal,Groceries,Milk,Dell,"Swamy, Ratti and Dara",44584,347,94,3.9
4683,Bhopal,Groceries,Milk,Prestige,Kapur-Bala,124583,388,263,4.9
4684,Bhopal,Groceries,Milk,Tata,Badal-Kanda,113797,306,285,4.7
4685,Bhopal,Groceries,Biscuits,Philips,Setty Inc,39556,63,30,3.7
4686,Bhopal,Groceries,Biscuits,Dell,"Gopal, Dua and Raju",52967,11,5,4.9
4687,Bhopal,Groceries,Biscuits,HP,Dutt-Dutt,98297,251,35,4.4
4688,Bhopal,Groceries,Biscuits,Bajaj,"Sahni, Luthra and Rana",7820,400,268,4.5
4689,Bhopal,Groceries,Biscuits,HP,Karnik Ltd,127374,360,166,4.4
4690,Bhopal,Sports,Cricket Bat,Philips,Loyal Ltd,87019,486,192,4.5
4691,Bhopal,Sports,Cricket Bat,Nike,Shukla PLC,94690,308,95,3.8
4692,Bhopal,Sports,Cricket Bat,Tata,"Chaudhuri, Savant and Srivastava",11043,147,99,3.9
4693,Bhopal,Sports,Cricket Bat,Puma,"Salvi, Bera and Maharaj",98476,166,164,4.8
4694,Bhopal,Sports,Cricket Bat,Ikea,"Borde, Solanki and Suri",122057,77,19,3.8
4695,Bhopal,Sports,Football,Adidas,"Sheth, Tailor and Raj",30604,133,12,4.5
4696,Bhopal,Sports,Football,Boat,Agrawal PLC,45256,74,62,4.3
4697,Bhopal,Sports,Football,Samsung,Srivastava PLC,94416,10,8,4.7
4698,Bhopal,Sports,Football,Samsung,"Venkataraman, Mahal and Yogi",63506,306,221,4.4
4699,Bhopal,Sports,Football,Puma,"Ratta, Choudhry and Bora",63773,433,214,3.5
4700,Bhopal,Sports,Badminton Racket,Boat,Kant LLC,130666,157,10,3.6
4701,Bhopal,Sports,Badminton Racket,Dell,"Wali, Rajagopal and Konda",111413,323,175,4.6
4702,Bhopal,Sports,Badminton Racket,Boat,Hegde and Sons,10538,434,17,3.6
4703,Bhopal,Sports,Badminton Racket,Puma,Khatri-Shetty,61837,440,367,4.5
4704,Bhopal,Sports,Badminton Racket,Lenovo,Anand-Bora,126895,466,22,4.3
4705,Bhopal,Sports,Gym Gloves,Philips,Bhatti Group,76491,224,29,4.3
4706,Bhopal,Sports,Gym Gloves,Boat,Konda-Dugar,116207,238,50,4.8
4707,Bhopal,Sports,Gym Gloves,Philips,Randhawa Group,71187,305,86,3.8
4708,Bhopal,Sports,Gym Gloves,Tata,Gade-Kara,88060,308,69,4.1
4709,Bhopal,Sports,Gym Gloves,Nike,Saran-Bora,20406,171,163,4.9
4710,Bhopal,Sports,Yoga Mat,Apple,Shan LLC,61417,354,107,4.4
4711,Bhopal,Sports,Yoga Mat,Sony,"Wali, Bera and Basu",45013,35,23,4.6
4712,Bhopal,Sports,Yoga Mat,Mi,Rout-Krish,96574,14,12,3.6
4713,Bhopal,Sports,Yoga Mat,Prestige,"Mane, Khurana and Chander",38958,442,222,4.5
4714,Bhopal,Sports,Yoga Mat,HP,"Gara, Bassi and Chaudhary",67043,478,340,4.0
4715,Bhopal,Sports,Cycling Helmet,Puma,Mahajan PLC,123506,441,255,4.8
4716,Bhopal,Sports,Cycling Helmet,Godrej,"Walla, Iyer and Ahluwalia",124563,243,206,4.8
4717,Bhopal,Sports,Cycling Helmet,Prestige,Dyal-Khurana,125543,231,78,3.8
4718,Bhopal,Sports,Cycling Helmet,Prestige,Biswas and Sons,2069,317,224,4.3
